case_id,age,gender,business_sector,business_age_yrs,num_applicants,cibil_score,num_active_loans,num_overdue_accounts,loan_ask_lakhs,annual_gst_turnover_lakhs,gst_seasonality_cv,revenue_lakhs,cogs_pct,net_profit_margin_pct,cash_profit_lakhs,total_assets_lakhs,total_debt_lakhs,net_worth_lakhs,debt_to_equity,current_ratio,debtors_days,creditors_days,avg_bank_balance_lakhs,total_credits_12m_lakhs,total_debits_12m_lakhs,num_cheque_bounces,num_emi_bounces,bank_credit_to_revenue,loan_to_revenue,loan_to_net_worth,abb_to_loan,cash_profit_to_loan,foir,risk_label,risk_label_3class
GC-LAP-09396,47,M,Trading,1,2,692.0,2,0,56.7,65.2,0.1306,60.8,57.4,23.79,15.4,66.7,44.1,22.6,1.954,0.57,63.0,46,2.2,68.0,62.4,0.0,0,1.118,0.932,2.511,0.0388,0.271,1.311,Medium-High,High
GC-LAP-09397,47,M,Manufacturing,13,2,,2,0,275.2,245.5,0.1578,215.9,52.4,33.62,77.7,332.8,90.4,242.4,0.373,1.26,22.0,36,,165.0,143.2,0.0,1,0.764,1.274,1.136,0.0333,0.282,0.665,Medium-Low,Low
GC-LAP-09398,38,M,Services,8,2,514.0,2,1,107.0,679.8,0.1933,756.5,60.6,24.81,218.0,627.0,238.5,388.5,0.614,0.86,96.0,82,13.9,718.6,589.3,0.0,0,0.95,0.141,0.275,0.1299,2.038,0.126,Medium,Medium
GC-LAP-09399,37,M,Food_Processing,3,3,613.0,2,2,281.8,345.2,0.225,404.0,55.9,28.29,134.9,393.9,173.3,220.6,0.785,1.53,102.0,109,74.27,413.4,404.1,0.0,0,1.024,0.698,1.277,0.2636,0.479,0.39,Medium-High,High
GC-LAP-09400,47,M,Trading,9,1,679.0,4,0,75.9,714.7,0.2131,561.1,57.3,30.53,196.2,492.0,200.5,291.4,0.688,1.82,75.0,77,6.98,443.6,362.9,1.0,2,0.791,0.135,0.26,0.092,2.585,0.178,Medium-Low,Low
GC-LAP-09401,47,M,Services,13,2,665.0,0,0,84.4,972.3,0.3297,1010.5,70.1,23.45,266.6,902.4,138.5,764.0,0.181,1.61,84.0,101,,822.2,722.7,0.0,0,0.814,0.084,0.11,0.2244,3.159,0.046,Low,Low
GC-LAP-09402,38,F,Trading,9,1,765.0,2,0,160.2,701.6,0.1892,677.2,72.0,13.82,99.9,524.3,202.3,322.0,0.628,1.04,56.0,88,5.15,868.6,840.8,0.0,0,1.283,0.237,0.498,0.0321,0.624,0.351,Low,Low
GC-LAP-09403,29,M,Trading,6,3,738.0,2,0,79.5,826.8,0.0555,796.7,69.4,13.03,135.7,1141.3,678.3,463.1,1.465,1.13,101.0,76,13.33,900.3,777.6,3.0,2,1.13,0.1,0.172,0.1677,1.707,0.173,Low,Low
GC-LAP-09404,40,M,Services,8,2,836.0,0,0,370.1,99.2,0.1299,100.0,58.1,18.9,21.0,113.9,41.1,72.8,0.564,1.29,53.0,32,11.44,90.2,94.1,0.0,0,0.902,3.7,5.083,0.0309,0.057,2.541,Medium-Low,Low
GC-LAP-09405,46,M,Services,9,2,750.0,3,0,168.3,205.3,0.2648,206.0,60.1,24.68,55.6,215.3,112.7,102.5,1.1,1.55,100.0,80,7.94,193.6,188.6,0.0,0,0.94,0.817,1.641,0.0472,0.33,0.76,Medium-High,High
GC-LAP-09406,56,F,Trading,1,1,680.0,1,0,347.7,154.2,0.1715,144.0,50.1,9.11,15.5,216.6,129.3,87.3,1.482,2.39,78.0,80,4.67,117.5,95.3,0.0,2,0.815,2.414,3.984,0.0134,0.045,3.622,Medium,Medium
GC-LAP-09407,32,M,Textiles,9,1,793.0,1,1,60.7,229.6,0.4241,253.5,43.0,36.74,99.9,422.5,267.9,154.6,1.732,1.24,44.0,97,35.12,312.7,311.8,0.0,1,1.234,0.239,0.393,0.5786,1.645,0.148,Medium-Low,Low
GC-LAP-09408,38,F,Manufacturing,3,1,692.0,1,2,71.1,599.3,0.1108,558.5,40.6,31.05,197.2,808.1,472.0,336.2,1.404,1.97,104.0,57,20.48,549.2,469.3,3.0,1,0.983,0.127,0.212,0.288,2.774,0.082,Medium,Medium
GC-LAP-09409,38,M,Manufacturing,13,2,688.0,3,0,615.2,537.2,0.1439,535.9,50.9,21.41,124.2,587.3,363.9,223.3,1.63,1.24,107.0,56,34.2,692.2,608.7,0.0,0,1.292,1.148,2.754,0.0556,0.202,0.858,Medium,Medium
GC-LAP-09410,52,M,Logistics,2,1,720.0,2,1,45.7,255.2,0.1691,250.1,55.8,23.77,61.4,410.6,221.7,188.9,1.174,0.7,121.0,56,8.68,228.7,182.6,3.0,0,0.914,0.183,0.242,0.1899,1.343,0.303,Medium,Medium
GC-LAP-09411,41,M,Retail,15,1,817.0,1,1,271.3,716.6,0.2739,888.3,53.5,14.1,129.8,627.6,202.9,424.6,0.478,2.22,122.0,39,6.46,798.8,878.7,0.0,0,0.899,0.305,0.639,0.0238,0.478,0.347,Medium-Low,Low
GC-LAP-09412,34,M,Retail,7,2,783.0,0,0,135.3,117.8,0.0879,116.8,42.8,17.36,22.9,169.5,85.3,84.2,1.013,1.64,121.0,45,52.22,129.8,105.6,0.0,0,1.111,1.158,1.607,0.386,0.169,0.851,Medium-Low,Low
GC-LAP-09413,46,M,Services,7,2,781.0,0,0,93.0,1494.0,0.1531,2011.7,79.0,9.25,205.4,2061.0,773.1,1287.9,0.6,1.98,50.0,23,121.1,1884.4,1769.0,0.0,0,0.937,0.046,0.072,1.3022,2.209,0.065,Low,Low
GC-LAP-09414,38,M,Trading,11,1,837.0,4,1,218.1,512.9,0.1677,582.8,62.1,22.18,145.5,238.6,109.4,129.1,0.848,1.68,99.0,68,70.61,645.2,564.2,0.0,1,1.107,0.374,1.689,0.3238,0.667,0.381,Medium-Low,Low
GC-LAP-09415,32,M,Services,5,3,779.0,2,1,318.5,901.7,0.1522,733.1,32.5,41.99,329.9,736.6,595.0,141.5,4.204,2.05,74.0,52,5.91,650.8,666.7,0.0,0,0.888,0.434,2.25,0.0186,1.036,0.175,Low,Low
GC-LAP-09416,34,M,Manufacturing,11,1,646.0,2,0,125.3,224.8,0.2765,199.6,63.1,23.16,53.1,300.8,235.6,65.2,3.612,1.84,102.0,16,8.69,162.6,178.9,1.0,0,0.815,0.628,1.921,0.0694,0.424,0.565,Medium,Medium
GC-LAP-09417,55,M,Retail,6,1,752.0,3,1,142.3,171.8,0.3371,160.5,69.6,7.71,16.3,201.5,43.8,157.8,0.277,1.86,40.0,88,24.18,201.1,190.1,0.0,0,1.253,0.887,0.902,0.1699,0.114,2.367,Medium-Low,Low
GC-LAP-09418,45,M,Services,7,2,817.0,3,0,132.7,835.4,0.3726,1058.3,57.8,23.94,297.2,1525.2,576.7,948.5,0.608,1.21,48.0,35,27.09,923.6,748.4,0.0,0,0.873,0.125,0.14,0.2041,2.24,0.125,Low,Low
GC-LAP-09419,42,M,Food_Processing,12,2,628.0,2,2,114.8,334.4,0.1461,407.4,59.3,12.97,62.5,298.7,136.9,161.7,0.847,1.63,97.0,91,9.82,421.4,444.5,0.0,0,1.034,0.282,0.71,0.0855,0.544,0.457,Medium-Low,Low
GC-LAP-09420,40,M,Construction,4,3,719.0,3,0,44.1,204.8,0.2503,271.2,56.5,19.26,64.0,330.4,160.3,170.2,0.942,1.78,59.0,97,,203.6,186.4,1.0,0,0.751,0.163,0.259,0.1152,1.452,0.38,Low,Low
GC-LAP-09421,44,M,Manufacturing,3,2,655.0,1,0,71.2,320.6,0.5478,337.5,62.3,26.04,98.8,452.9,197.9,255.0,0.776,1.67,97.0,20,5.07,242.0,230.0,1.0,0,0.717,0.211,0.279,0.0712,1.387,0.165,Low,Low
GC-LAP-09422,44,M,Services,11,3,727.0,2,0,253.2,240.0,0.0858,238.2,50.5,19.99,50.2,302.5,215.6,86.8,2.484,1.23,130.0,13,26.84,203.9,202.6,0.0,0,0.856,1.063,2.917,0.106,0.198,0.966,Medium,Medium
GC-LAP-09423,44,M,Manufacturing,9,1,788.0,3,0,87.7,,0.1201,337.7,72.2,15.1,60.9,219.7,64.3,155.3,0.414,1.59,46.0,34,66.36,225.8,201.3,0.0,1,0.669,0.26,0.565,0.7567,0.694,0.503,Medium,Medium
GC-LAP-09424,42,M,Retail,10,2,800.0,1,1,64.6,736.2,0.0665,877.9,55.3,25.87,263.2,596.1,304.0,292.1,1.041,1.86,55.0,67,10.99,902.2,854.7,0.0,0,1.028,0.074,0.221,0.1701,4.075,0.058,Low,Low
GC-LAP-09425,48,F,Services,11,3,708.0,2,0,97.0,309.4,0.1665,273.4,48.1,30.04,90.7,439.5,226.2,213.3,1.06,1.95,90.0,31,8.42,293.8,231.2,0.0,1,1.075,0.355,0.455,0.0868,0.935,0.286,Low,Low
GC-LAP-09426,42,M,Trading,10,1,759.0,0,0,103.5,69.3,0.3143,75.9,73.2,15.28,15.7,97.4,64.0,33.4,1.915,1.45,80.0,52,37.79,71.7,66.2,0.0,0,0.944,1.364,3.097,0.3651,0.151,0.951,Medium-Low,Low
GC-LAP-09427,34,M,Logistics,13,1,629.0,2,0,50.9,169.3,0.2402,167.9,66.8,22.22,41.5,198.4,112.1,86.2,1.3,1.48,68.0,33,11.57,146.1,158.3,0.0,1,0.87,0.303,0.59,0.2273,0.815,0.466,Medium,Medium
GC-LAP-09428,37,M,Food_Processing,10,1,615.0,0,0,108.7,243.8,0.1408,286.9,66.2,22.63,76.1,398.4,204.3,194.0,1.053,1.87,95.0,32,11.03,213.3,194.9,0.0,0,0.743,0.379,0.56,0.1015,0.7,0.206,Medium-Low,Low
GC-LAP-09429,26,M,Food_Processing,1,3,787.0,0,1,126.9,272.3,0.0761,278.1,63.7,18.02,57.4,238.4,175.4,63.0,2.782,1.15,88.0,38,3.67,271.0,254.2,0.0,0,0.975,0.456,2.013,0.0289,0.452,0.318,Medium,Medium
GC-LAP-09430,58,M,Trading,1,2,,2,2,78.0,74.0,0.0885,85.5,62.7,18.22,18.6,56.8,35.3,21.5,1.645,1.37,71.0,55,4.35,61.8,68.0,1.0,0,0.723,0.912,3.633,0.0558,0.238,1.25,High,High
GC-LAP-09431,48,F,Construction,19,2,678.0,5,0,145.4,216.7,0.1789,225.3,76.0,13.52,35.3,254.2,157.2,97.1,1.619,0.82,38.0,103,7.22,315.2,345.3,0.0,0,1.399,0.645,1.498,0.0497,0.243,1.443,Medium,Medium
GC-LAP-09432,35,F,Food_Processing,10,2,760.0,1,0,639.1,282.7,0.1246,289.2,57.0,38.68,128.3,465.4,369.0,96.3,3.831,1.49,60.0,61,90.65,115.7,82.7,0.0,0,0.4,2.21,6.635,0.1418,0.201,0.764,Medium,Medium
GC-LAP-09433,39,M,Services,14,2,733.0,2,2,99.6,180.8,0.1825,205.6,48.8,32.0,73.2,274.3,91.0,183.3,0.497,1.78,84.0,47,51.76,204.0,177.5,2.0,0,0.992,0.484,0.543,0.5197,0.734,0.36,Medium-Low,Low
GC-LAP-09434,36,M,Trading,8,2,549.0,3,0,57.4,292.7,0.3042,365.0,43.9,27.91,114.0,250.1,146.1,104.1,1.403,0.73,95.0,35,6.82,209.4,144.7,,1,0.574,0.157,0.552,0.1188,1.986,0.23,Medium,Medium
GC-LAP-09435,54,F,Retail,9,3,751.0,2,0,225.7,739.0,0.0712,846.4,57.0,14.57,141.0,704.2,436.3,268.0,1.628,1.06,62.0,51,47.82,529.9,506.8,0.0,0,0.626,0.267,0.842,0.2119,0.625,0.316,Low,Low
GC-LAP-09436,30,M,Textiles,7,2,668.0,0,0,214.8,204.3,0.0978,247.3,59.4,11.95,41.2,372.8,140.0,232.8,0.601,1.17,53.0,79,49.98,283.4,253.2,0.0,1,1.146,0.869,0.923,0.2327,0.192,0.751,Medium,Medium
GC-LAP-09437,42,M,Construction,22,2,727.0,6,0,239.5,88.2,0.1979,74.1,69.2,13.09,11.1,90.5,48.5,42.0,1.154,1.79,57.0,73,22.87,84.4,83.2,3.0,0,1.138,3.231,5.702,0.0955,0.046,6.342,Medium-Low,Low
GC-LAP-09438,41,M,Trading,11,1,682.0,2,0,148.1,1342.7,0.2225,1551.8,44.8,30.47,507.0,1528.8,644.9,883.9,0.73,1.63,66.0,39,9.81,1332.5,1106.6,0.0,0,0.859,0.095,0.168,0.0662,3.423,0.066,Medium-Low,Low
GC-LAP-09439,48,M,Manufacturing,7,1,678.0,0,0,84.5,196.2,0.174,223.6,50.8,15.13,37.4,484.4,122.4,362.0,0.338,1.75,85.0,40,6.73,226.8,237.4,1.0,0,1.014,0.378,0.233,0.0796,0.443,0.325,Low,Low
GC-LAP-09440,41,F,Services,1,3,612.0,2,0,131.7,250.6,0.1769,269.5,55.5,14.71,53.7,354.5,175.2,179.3,0.977,2.34,67.0,59,1.24,295.9,283.4,0.0,0,1.098,0.489,0.734,0.0094,0.407,0.577,Medium,Medium
GC-LAP-09441,27,M,Services,19,1,698.0,1,2,85.2,306.9,0.1185,292.0,80.7,14.86,45.9,197.1,94.7,102.3,0.926,1.86,115.0,76,6.26,207.5,205.0,0.0,0,0.711,0.292,0.833,0.0735,0.539,0.398,Medium-Low,Low
GC-LAP-09442,39,M,Construction,9,1,794.0,3,0,268.9,115.0,0.1218,128.7,48.2,29.67,42.1,182.5,65.1,117.4,0.555,0.61,89.0,80,13.83,152.8,145.6,1.0,0,1.187,2.089,2.291,0.0514,0.157,1.347,Medium-Low,Low
GC-LAP-09443,34,F,Manufacturing,13,2,694.0,6,0,218.8,355.1,0.1881,444.1,57.0,18.06,102.2,521.7,115.4,406.2,0.284,1.12,131.0,46,46.7,424.5,412.5,0.0,1,0.956,0.493,0.539,0.2134,0.467,0.661,Low,Low
GC-LAP-09444,42,M,Manufacturing,14,2,697.0,2,1,46.5,213.1,0.3916,219.2,67.5,22.04,56.4,437.6,244.9,192.7,1.271,1.01,64.0,30,40.18,286.4,253.9,3.0,0,1.307,0.212,0.241,0.8641,1.214,0.331,Medium-Low,Low
GC-LAP-09445,53,F,Trading,7,1,677.0,4,0,92.0,353.8,0.4326,355.9,65.9,17.71,70.6,392.8,91.5,301.3,0.304,1.32,77.0,81,31.61,379.5,306.9,0.0,0,1.066,0.259,0.305,0.3436,0.767,0.528,Medium-Low,Low
GC-LAP-09446,28,M,Trading,13,2,642.0,3,2,198.2,442.2,0.1626,424.2,57.1,31.75,140.4,389.4,202.2,187.1,1.081,1.34,80.0,90,6.13,401.4,416.0,0.0,0,0.946,0.467,1.059,0.0309,0.708,0.331,Medium,Medium
GC-LAP-09447,35,M,Services,6,2,660.0,2,2,57.5,688.8,0.1628,978.5,57.0,27.77,296.9,1668.5,726.1,942.3,0.771,1.53,68.0,39,15.01,999.2,966.9,1.0,2,1.021,0.059,0.061,0.261,5.164,0.068,Medium,Medium
GC-LAP-09448,37,M,Trading,5,3,733.0,1,0,121.9,1023.4,0.1977,1093.1,70.5,17.94,229.7,1804.2,757.6,1046.6,0.724,1.61,68.0,5,88.56,1133.0,990.7,1.0,0,1.037,0.112,0.116,0.7265,1.884,0.103,Low,Low
GC-LAP-09449,38,M,Construction,15,2,867.0,2,0,41.8,258.4,0.2838,234.3,68.3,25.01,63.4,341.6,184.3,157.3,1.172,1.98,45.0,35,33.23,190.3,168.2,0.0,1,0.812,0.178,0.266,0.795,1.516,0.284,Low,Low
GC-LAP-09450,47,M,Retail,9,1,778.0,0,0,94.3,202.1,,199.0,62.7,17.61,41.3,408.6,243.9,164.6,1.481,1.17,66.0,46,13.35,267.4,278.0,3.0,1,1.344,0.474,0.573,0.1416,0.438,0.329,Medium,Medium
GC-LAP-09451,40,M,Manufacturing,12,1,,2,0,117.7,,0.3129,119.7,64.6,18.07,27.2,226.7,114.1,112.6,1.013,1.81,69.0,83,8.98,116.5,87.2,0.0,0,0.973,0.983,1.045,0.0763,0.231,1.065,Medium,Medium
GC-LAP-09452,45,F,Food_Processing,12,1,839.0,3,1,59.3,443.7,0.1285,436.4,64.8,27.0,127.2,423.3,204.6,218.8,0.935,0.89,19.0,75,28.55,392.1,385.7,0.0,1,0.899,0.136,0.271,0.4815,2.145,0.209,Low,Low
GC-LAP-09453,36,F,Retail,13,1,748.0,3,2,129.7,302.2,0.2536,348.7,61.2,15.16,65.1,469.5,147.4,322.2,0.457,1.74,97.0,32,22.97,237.3,209.6,0.0,0,0.68,0.372,0.403,0.1771,0.502,0.564,Low,Low
GC-LAP-09454,43,M,Services,2,1,784.0,2,0,164.5,266.5,0.2062,362.8,50.0,27.05,,380.3,172.5,207.8,0.83,0.9,99.0,120,10.89,276.0,233.5,,0,0.761,0.453,0.792,0.0662,0.662,0.328,Low,Low
GC-LAP-09455,48,F,Textiles,7,3,732.0,2,0,68.9,126.4,0.1594,131.6,63.3,27.77,41.7,110.4,48.5,61.9,0.784,0.64,82.0,91,6.6,128.7,115.4,0.0,0,0.978,0.524,1.113,0.0958,0.605,0.526,Medium-Low,Low
GC-LAP-09456,36,F,Trading,8,3,747.0,2,1,185.1,187.4,0.1895,162.2,38.2,37.13,68.5,197.2,70.0,127.3,0.55,1.18,50.0,36,74.5,246.7,235.4,2.0,0,1.522,1.142,1.455,0.4025,0.37,0.565,Medium-Low,Low
GC-LAP-09457,48,M,Trading,5,2,635.0,1,0,222.3,459.3,0.0754,369.2,52.9,17.45,73.9,527.9,278.6,249.3,1.118,1.37,62.0,34,3.24,337.2,370.9,0.0,0,0.913,0.602,0.892,0.0146,0.332,0.515,Medium,Medium
GC-LAP-09458,42,M,Manufacturing,12,1,701.0,1,2,106.5,572.9,0.1838,646.5,61.7,17.82,132.8,1034.1,660.6,373.5,,2.14,67.0,90,76.55,605.7,525.8,1.0,0,0.937,0.165,0.285,0.7188,1.247,0.161,Medium-Low,Low
GC-LAP-09459,50,F,Services,15,1,686.0,3,0,41.2,356.0,0.227,393.5,61.6,23.3,97.7,412.5,96.1,316.4,0.304,2.05,62.0,15,6.83,347.2,311.0,0.0,1,0.882,0.105,0.13,0.1658,2.372,0.245,Low,Low
GC-LAP-09460,40,M,Services,16,1,683.0,0,0,81.7,316.6,0.367,316.2,56.1,26.6,101.0,302.4,200.3,102.1,1.961,1.56,119.0,35,4.99,223.4,216.2,0.0,0,0.707,0.258,0.8,0.0611,1.237,0.116,Low,Low
GC-LAP-09461,45,M,Services,8,3,679.0,2,1,141.7,732.5,0.2518,687.3,71.7,15.21,124.1,781.4,423.3,358.1,1.182,1.03,120.0,40,20.4,804.4,761.5,2.0,0,1.17,0.206,0.396,0.144,0.875,0.261,Medium-Low,Low
GC-LAP-09462,41,M,Manufacturing,11,2,805.0,1,0,60.0,546.8,0.141,434.0,54.1,18.19,95.3,327.1,151.2,175.9,0.86,1.24,47.0,59,6.4,351.6,289.2,1.0,0,0.81,0.138,0.341,0.1067,1.588,0.154,Low,Low
GC-LAP-09463,41,M,Manufacturing,12,2,697.0,4,0,109.0,544.8,0.0853,571.1,56.7,20.9,151.8,755.0,430.8,324.3,1.328,2.19,10.0,44,1.97,584.2,555.9,2.0,0,1.023,0.191,0.336,0.0181,1.393,0.261,Low,Low
GC-LAP-09464,44,F,Trading,13,2,711.0,2,0,71.7,173.2,0.2081,184.7,41.2,28.32,58.6,220.9,30.1,190.8,0.158,1.24,102.0,46,5.03,160.8,157.0,3.0,0,0.871,0.388,0.376,0.0702,0.818,0.381,Low,Low
GC-LAP-09465,46,M,Manufacturing,5,2,855.0,3,0,118.8,1408.9,0.2004,1156.7,72.1,16.76,258.6,954.8,640.2,314.6,2.035,1.92,104.0,32,8.75,1120.9,873.4,0.0,0,0.969,0.103,0.378,0.0737,2.177,0.136,Low,Low
GC-LAP-09466,32,F,Retail,19,2,766.0,4,2,104.9,888.7,0.2557,787.6,40.6,18.19,170.1,1147.2,256.1,891.1,0.287,2.32,115.0,87,5.41,1074.8,904.5,0.0,0,1.365,0.133,0.118,0.0516,1.622,0.23,Medium-Low,Low
GC-LAP-09467,53,M,Construction,14,1,720.0,3,0,116.7,403.8,0.4337,462.3,72.2,9.64,64.5,437.7,231.5,206.1,1.123,1.08,77.0,81,24.45,562.9,377.7,2.0,0,1.218,0.252,0.566,0.2095,0.553,0.539,Medium-Low,Low
GC-LAP-09468,27,M,Trading,14,1,783.0,2,0,160.5,190.3,0.107,164.5,57.2,24.3,48.1,212.3,108.1,104.2,1.037,1.63,73.0,83,49.7,105.8,95.1,0.0,0,0.644,0.976,1.54,0.3097,0.3,0.729,Low,Low
GC-LAP-09469,36,M,Manufacturing,16,3,679.0,2,0,101.7,158.3,0.1644,147.2,83.1,7.5,15.0,158.8,94.1,64.7,1.455,1.88,152.0,59,18.96,157.0,155.8,0.0,0,1.066,0.691,1.572,0.1864,0.147,1.78,Medium,Medium
GC-LAP-09470,41,M,Manufacturing,12,2,694.0,3,0,324.6,406.7,0.2402,466.1,41.0,17.86,95.1,742.2,380.8,361.4,1.054,1.89,94.0,29,9.55,476.5,461.7,0.0,0,1.022,0.696,0.898,0.0294,0.293,0.681,Medium,Medium
GC-LAP-09471,45,M,Construction,4,1,698.0,0,1,279.4,361.6,0.0575,469.4,65.2,15.08,89.5,699.9,505.7,194.2,2.604,1.77,75.0,49,21.62,699.4,604.4,0.0,0,1.49,0.595,1.439,0.0774,0.32,0.449,High,High
GC-LAP-09472,54,M,Logistics,9,2,734.0,3,0,156.7,254.4,0.1263,286.2,73.8,14.79,55.1,299.7,253.2,46.5,5.446,1.72,,63,7.34,309.0,260.2,1.0,1,1.08,0.548,3.371,0.0468,0.352,0.736,Medium,Medium
GC-LAP-09473,27,M,Trading,1,1,748.0,1,0,160.1,143.8,0.1939,164.8,77.5,8.74,18.5,119.9,65.7,54.3,1.21,1.99,88.0,50,3.05,131.1,112.4,0.0,0,0.795,0.971,2.95,0.0191,0.116,1.568,Medium-High,High
GC-LAP-09474,37,F,Retail,12,2,663.0,4,0,86.1,385.7,0.1587,411.8,70.9,13.14,62.2,469.5,208.0,261.5,0.796,1.49,78.0,86,50.52,555.9,492.5,0.0,1,1.35,0.209,0.329,0.5868,0.722,0.585,Medium-Low,Low
GC-LAP-09475,25,M,Textiles,9,1,744.0,2,0,149.9,267.4,0.2382,240.2,57.3,17.36,48.8,193.0,104.5,88.5,1.18,1.41,75.0,72,8.08,182.6,132.1,0.0,0,0.76,0.624,1.694,0.0539,0.326,0.688,Medium-Low,Low
GC-LAP-09476,42,M,Manufacturing,9,3,756.0,6,0,165.9,106.1,0.2069,114.2,59.4,21.83,27.3,85.6,41.2,44.4,0.926,1.9,107.0,51,33.02,120.6,99.2,1.0,0,1.056,1.452,3.733,0.199,0.165,2.191,Medium-Low,Low
GC-LAP-09477,44,M,Food_Processing,16,1,691.0,1,0,167.8,302.3,0.1132,326.7,46.5,28.38,101.1,447.8,216.9,230.8,0.94,2.45,88.0,20,5.11,349.2,315.9,3.0,1,1.069,0.514,0.727,0.0305,0.602,0.298,Medium,Medium
GC-LAP-09478,54,M,Services,7,2,710.0,2,0,224.9,578.5,0.1679,735.6,66.1,10.5,97.0,1060.1,508.4,551.7,0.921,1.71,84.0,50,4.36,870.0,854.2,0.0,0,1.183,0.306,0.408,0.0194,0.431,0.458,Low,Low
GC-LAP-09479,42,M,Logistics,8,1,651.0,3,0,152.9,384.4,0.1212,376.6,66.6,15.93,64.3,469.5,162.3,307.2,0.528,1.03,81.0,103,21.31,257.5,255.6,0.0,0,0.684,0.406,0.498,0.1394,0.42,0.623,Low,Low
GC-LAP-09480,50,M,Services,10,1,629.0,1,1,145.4,239.0,0.3612,264.6,59.0,28.72,84.0,276.8,112.6,164.2,0.686,2.06,102.0,66,31.21,218.1,203.4,2.0,0,0.824,0.55,0.885,0.2146,0.578,0.321,Medium,Medium
GC-LAP-09481,46,M,Trading,1,2,651.0,3,0,257.5,990.9,0.5151,1154.8,56.1,33.53,400.7,915.8,405.0,510.8,0.793,1.82,85.0,71,16.82,1206.1,1103.5,0.0,2,1.044,0.223,0.504,0.0653,1.556,0.137,Medium,Medium
GC-LAP-09482,38,M,Logistics,8,3,763.0,4,0,127.4,180.8,0.2057,182.4,47.5,41.78,84.7,204.4,59.6,144.7,0.412,1.01,93.0,24,18.45,136.2,125.0,0.0,0,0.746,0.698,0.88,0.1448,0.665,0.5,Low,Low
GC-LAP-09483,30,M,Trading,1,2,751.0,3,0,83.7,389.9,0.2596,353.8,70.9,19.61,90.8,365.8,228.4,137.3,1.663,1.33,70.0,81,24.69,396.8,406.9,0.0,0,1.122,0.237,0.609,0.295,1.085,0.331,Medium-Low,Low
GC-LAP-09484,44,M,Textiles,7,1,835.0,2,0,169.0,209.1,0.2196,227.2,55.6,18.26,48.4,324.2,57.4,266.8,0.215,1.57,50.0,67,19.1,190.3,166.1,1.0,0,0.838,0.744,0.634,0.113,0.287,0.75,Medium-Low,Low
GC-LAP-09485,30,M,Manufacturing,14,2,722.0,2,0,178.3,317.0,0.2837,335.1,70.3,18.26,69.6,666.8,455.4,211.4,2.154,1.78,51.0,37,15.28,370.9,266.3,0.0,0,1.107,0.532,0.843,0.0857,0.39,0.541,Low,Low
GC-LAP-09486,52,M,Construction,12,1,723.0,2,0,96.0,223.0,0.1608,215.9,50.0,24.19,59.2,214.0,89.1,124.9,0.713,1.83,26.0,49,5.85,184.9,183.4,0.0,1,0.856,0.445,0.768,0.0609,0.616,0.437,Low,Low
GC-LAP-09487,40,F,Trading,7,2,740.0,2,2,95.9,730.9,0.0562,709.0,59.6,12.2,127.7,1063.5,250.2,813.2,0.308,1.39,83.0,49,57.86,725.5,641.4,1.0,0,1.023,0.135,0.118,0.6033,1.332,0.202,Medium-Low,Low
GC-LAP-09488,51,F,Logistics,10,1,655.0,3,2,129.9,373.5,0.1896,499.4,40.7,53.36,296.3,495.3,312.6,182.7,1.711,0.79,67.0,85,96.65,352.1,265.3,1.0,0,0.705,0.26,0.711,0.744,2.281,0.124,Low,Low
GC-LAP-09489,38,M,Manufacturing,4,2,774.0,1,1,258.1,356.5,0.2139,329.9,61.1,25.94,94.6,283.9,165.9,118.0,1.405,2.08,86.0,98,12.26,392.5,367.3,1.0,0,1.19,0.782,2.186,0.0475,0.367,0.456,Medium,Medium
GC-LAP-09490,44,M,Trading,9,1,742.0,2,0,89.1,230.6,0.2224,241.6,48.8,30.45,83.8,375.2,164.6,210.7,0.781,1.36,154.0,54,20.03,182.3,164.5,0.0,0,0.755,0.369,0.423,0.2248,0.941,0.296,Low,Low
GC-LAP-09491,43,M,Construction,24,1,663.0,3,1,52.2,269.4,0.1093,334.2,46.8,32.0,108.6,512.3,403.4,108.8,3.706,1.21,100.0,86,8.65,256.4,262.2,0.0,0,0.767,0.156,0.48,0.1657,2.081,0.235,Medium-Low,Low
GC-LAP-09492,41,M,Logistics,19,3,742.0,1,0,49.7,493.8,0.212,431.9,78.2,12.61,64.5,247.9,158.6,89.3,1.776,0.69,88.0,36,7.62,274.5,299.6,2.0,0,0.636,0.115,0.557,0.1533,1.298,0.204,Low,Low
GC-LAP-09493,38,M,Trading,10,3,765.0,2,0,55.1,499.7,0.0712,419.0,87.9,8.59,56.7,570.2,240.0,330.2,0.727,1.09,66.0,54,4.66,490.0,345.7,0.0,0,1.169,0.131,0.167,0.0846,1.03,0.351,Low,Low
GC-LAP-09494,45,M,Trading,10,1,640.0,1,0,58.9,357.6,0.4235,350.4,67.5,20.59,79.4,461.5,211.9,249.6,0.849,1.16,62.0,38,8.99,353.6,367.6,2.0,1,1.009,0.168,0.236,0.1526,1.348,0.182,Medium-Low,Low
GC-LAP-09495,34,M,Services,5,1,783.0,2,0,87.5,500.0,0.1657,439.2,49.5,25.68,131.5,600.9,469.4,131.6,3.567,0.5,82.0,73,5.5,452.5,377.8,3.0,0,1.03,0.199,0.665,0.0629,1.503,0.187,Medium-Low,Low
